,last_url_element,counts
105256,news-article128403930,1
105257,JHSE.2007.03.011,1
105258,VACCINE.2014.04.036,1
105259,TRANSCI.2009.09.006,1
105260,JFMS.2009.05.021,1
105261,YGYNO.2009.06.014,1
105262,EYE.6701875,1
105263,VACCINE.2018.08.057,1
105264,PONE.0099803,1
105265,YGCEN.2019.02.011,1
105266,PONE.0013276,1
105267,A.35923,1
105268,VACCINE.2004.01.021,1
105269,A.34756,1
105270,PONE.0114273,1
105271,TRANSPROCEED.2004.10.053,1
105272,M205520200,1
105273,M403455200,1
105274,A3688,1
105275,M115.664961,1
105276,PONE.0032669,1
105277,a5841.v1,1
105278,a6276.v1,1
105279,PONE.0148315,1
105280,VIRUSRES.2009.03.007,1
105281,PONE.0002035,1
105282,htm#L8,1
105283,WASMAN.2015.06.009,1
105284,A.37098,1
105285,T090929,1
105286,TRD.2020.102484,1
105287,tv3.lt,1
105288,PONE.0024652,1
105289,M110.121913,1
105290,PONE.0119664,1
105291,PONE.0176529,1
105292,TRANSPROCEED.2020.07.010,1
105293,A.20445,1
105294,PONE.0191081,1
105295,html#quickfacts,1
105296,M006475200,1
105297,C500090200,1
105298,PONE.0004817,1
105299,M114.550657,1
105300,VETPAR.2005.05.071,1
105301,PNTD.0001875,1
105302,M101153200,1
105303,M111.243600,1
105304,WASMAN.2011.02.006,1
105305,VACCINE.2011.09.128,1
105306,WJORL.2017.02.004,1
105307,PONE.0147759,1
105308,M114.563312,1
105309,UROLOGY.2004.01.007,1
105310,WATRES.2018.10.006,1
105311,M306504200,1
105312,PONE.0152217,1
105313,entomol.55.2.271-277,1
105314,IVS.9500174,1
105315,M109346200,1
105316,VETMIC.2014.04.017,1
105317,TRANSPROCEED.2006.01.071,1
105318,M302910200,1
105319,A2611,1
105320,VACCINE.2012.05.002,1
105321,ULTRASMEDBIO.2014.12.021,1
105322,PONE.0072714,1
105323,ENBUILD.2008.06.015,1
105324,PONE.0055678,1
105325,YMETH.2013.08.009,1
105326,JFP-12-012,1
105327,M001705200,1
105328,WNEU.2020.08.229,1
105329,T020980,1
105330,PONE.0113460,1
105331,ULTRAS.2014.04.014,1
105332,PONE.0096731,1
105333,YGYNO.2005.02.019,1
105334,M008696200,1
105335,B2235820,1
105336,PONE.0007705,1
105337,YDBIO.2008.09.005,1
105338,PONE.0047374,1
105339,VISRES.2011.02.006,1
105340,PONE.0072371,1
105341,PONE.0112406,1
105342,a4292.v1,1
105343,s3-33.197.390,1
105344,M005108200,1
105345,lei:1946-08-14;9580,1
105346,M109869200,1
105347,M411317200,1
105348,EFSA.2008.828,1
105349,TRANSPROCEED.2003.09.046,1
105350,PONE.0034463,1
105351,VISRES.2016.12.013,1
105352,A4338,1
105353,A025577,1
105354,PPAT.1002312,1
105355,WASMAN.2015.05.029,1
105356,FEBSLET.2008.11.043,1
105357,YEXCR.2007.01.007,1
105358,BMT.1704212,1
105359,PONE.0116202,1
105360,V2.I9.415,1
105361,TRANSPROCEED.2005.01.050,1
105362,PONE.0090859,1
105363,-VEDR6G,1
105364,M412694200,1
105365,AAL4151,1
105366,A4832,1
105367,M112.379768,1
105368,YGYNO.2013.10.032,1
105369,YHBEH.2006.06.017,1
105370,lei:1939-08-03;1478,1
105371,M103977200,1
105372,next_dic,1
105373,A.10595,1
105374,WNEU.2014.03.034,1
105375,VETIMM.2008.09.027,1
105376,TVJL.2004.10.015,1
105377,YEBEH.2007.01.006,1
105378,L2.488,1
105379,WASMAN.2019.08.008,1
105380,M207934200,1
105381,PONE.0071540,1
105382,PONE.0056161,1
105383,ULTRASMEDBIO.2010.10.019,1
105384,T097610,1
105385,YJMCC.2007.02.012,1
105386,YMBEN.2015.09.006,1
105387,YJMCC.2006.05.020,1
105388,PNTD.0002989,1
105389,B00059154,1
105390,PONE.0098812,1
105391,PONE.0162281,1
105392,ULTSONCH.2012.09.005,1
105393,VETMIC.2017.11.014,1
105394,BJC.6602025,1
105395,kozl.2017.147.2.133,1
105396,VETMIC.2007.11.011,1
105397,PONE.0163852,1
105398,ULTRAS.2018.10.013,1
105399,M115.652123,1
105400,M113.499053,1
105401,PONE.0073998,1
105402,M306864200,1
105403,YEBEH.2008.04.002,1
105404,PONE.0100742,1
105405,VGIE.2017.08.007,1
105406,PONE.0034744,1
105407,PONE.0033659,1
105408,YGENO.2017.12.013,1
105409,YJMCC.2006.09.011,1
105410,M113.478933,1
105411,WASMAN.2018.05.021,1
105412,no-m1986.pdf,1
105413,GENE.6364355,1
105414,UROLONC.2019.05.016,1
105415,M610086200,1
105416,M113.474643,1
105417,PONE.0055160,1
105418,KJ00002594459,1
105419,B00094171,1
105420,KJ00001078173,1
105421,UROLOGY.2012.06.037,1
105422,A.23101,1
105423,PONE.0057532,1
105424,M102255200,1
105425,a1807.v1,1
105426,BJP.0702218,1
105427,TREE.2016.02.015,1
105428,v0i19.4564,1
105429,a3977.v1,1
105430,JASMS.2007.06.003,1
105431,PONE.0109898,1
105432,VIROL.2012.11.011,1
105433,VACCINE.2015.09.089,1
105434,PONE.0125679,1
105435,PONE.0183020,1
105436,PONE.0056696,1
105437,YIXt8O9ufQ0,1
105438,YDBIO.2008.03.042,1
105439,PONE.0072215,1
105440,%252C%2Bsusanna,1
105441,B00118864,1
105442,WNEU.2018.09.078,1
105443,TRIM.2011.10.005,1
105444,VIROL.2011.06.028,1
105445,VACCINE.2009.10.029,1
105446,VACCINE.2015.03.076,1
105447,PONE.0022993,1
105448,PONE.0069745,1
105449,JFP-12-241,1
105450,IJGO.2015.09.028,1
105451,PONE.0095178,1
105452,PONE.0103594,1
105453,PONE.0146706,1
105454,VISRES.2008.03.001,1
105455,PGEN.1004931,1
105456,M608034200,1
105457,UROLOGY.2011.11.065,1
105458,VPH.2005.01.010,1
105459,VACCINE.2013.06.070,1
105460,PONE.0030893,1
105461,M112.356303,1
105462,B00088301,1
105463,PGEN.1001274,1
105464,PCBI.1002055,1
105465,EJCN.1601786,1
105466,WNEU.2019.11.054,1
105467,UROLOGY.2011.10.012,1
105468,B00199052,1
105469,VACCINE.2012.09.053,1
105470,V20.I37.13402,1
105471,PONE.0068944,1
105472,ULTRAS.2004.01.053,1
105473,M400033200,1
105474,YDBIO.2004.07.042,1
105475,OTOHNS.2004.09.138,1
105476,TRANSPROCEED.2016.02.097,1
105477,PONE.0003580,1
105478,PONE.0039910,1
105479,PONE.0104041,1
105480,YEXCR.2011.07.001,1
105481,PONE.0177464,1
105482,PONE.0086079,1
105483,EBD.6400625,1
105484,TRANSPROCEED.2011.02.064,1
105485,TVJL.2012.11.013,1
105486,V7.I5.395,1
105487,ZEMEDI.2008.06.011,1
105488,PMED.1000199,1
105489,B00134728,1
105490,CROHNS.2012.02.006,1
105491,YEBEH.2007.10.009,1
105492,WATRES.2017.07.034,1
105493,TRANSPROCEED.2008.08.120,1
105494,BJC.6605530,1
105495,ULTRASMEDBIO.2017.09.017,1
105496,TRANSCI.2020.102986,1
105497,PONE.0070960,1
105498,PPAT.1005010,1
105499,PONE.0126229,1
105500,PONE.0037565,1
105501,BJC.6601139,1
105502,M113.508234,1
105503,AAL3919,1
105504,PONE.0048615,1
105505,V83I1.1,1
105506,TRECAN.2018.06.003,1
105507,UROLOGY.2013.10.075,1
105508,M604759200,1
105509,PONE.0094156,1
105510,WASMAN.2019.03.023,1
105511,OTOHNS.2010.04.266,1
105512,WROA.2019.100037,1
105513,PONE.0165102,1
105514,YEXCR.2018.11.015,1
105515,TRIPLEO.2007.04.014,1
105516,B00101481,1
105517,ULTRAMIC.2017.10.002,1
105518,PONE.0076417,1
105519,PONE.0061616,1
105520,V11I2.10804,1
105521,PONE.0011947,1
105522,YMETH.2006.06.018,1
105523,karpinskaya.50,1
105524,TRANSPROCEED.2020.01.064,1
105525,PONE.0026114,1
105526,M110.102921,1
105527,TRANSPROCEED.2004.12.096,1
105528,EFSA.2007.437,1
105529,ULTRAMIC.2005.06.050,1
105530,VETIMM.2018.03.007,1
105531,S245872,1
105532,WNEU.2019.05.211,1
105533,TRRE.2019.01.001,1
105534,PONE.0187132,1
105535,PGEN.1007033,1
105536,UROLOGY.2018.08.030,1
105537,BJP.0701567,1
105538,UROLONC.2010.10.006,1
105539,PONE.0139083,1
105540,YEBEH.2015.09.004,1
105541,PONE.0020016,1
105542,IJGO.2013.06.030,1
105543,VACCINE.2008.07.034,1
105544,YEBEH.2020.107649,1
105545,VACCINE.2011.11.113,1
105546,WATRES.2020.115973,1
105547,_Rijksmuseum_SK-A-1496.jpeg,1
105548,geobios.2020.06.002,1
105549,FEBSLET.2013.10.037,1
105550,ULTSONCH.2018.02.011,1
105551,YMETH.2013.03.011,1
105552,PONE.0023492,1
105553,lei:1939-07-24;1440,1
105554,B00073755,1
105555,PONE.0079664,1
105556,PONE.0023109,1
105557,PONE.0127055,1
105558,YDBIO.2011.12.017,1
105559,WNEU.2016.10.113,1
105560,WATRES.2007.01.033,1
105561,V22.I2.546,1
105562,M201334200,1
105563,UROLONC.2014.07.013,1
105564,TVJL.2011.06.044,1
105565,VACCINE.2018.09.033,1
105566,PONE.0021583,1
105567,IJO.0803188,1
105568,PONE.0016943,1
105569,PONE.0086902,1
105570,YJMCC.2006.11.008,1
105571,VIROL.2006.06.007,1
105572,PONE.0029693,1
105573,VISRES.2019.02.011,1
105574,EFSA.2004.74,1
105575,YEXCR.2018.12.025,1
105576,T036055,1
105577,B00088674,1
105578,B00071591,1
105579,B.31463,1
105580,PONE.0013975,1
105581,PONE.0138817,1
105582,WNEU.2010.07.019,1
105583,PONE.0105027,1
105584,M117.788992,1
105585,TRANSPROCEED.2005.03.119,1
105586,YEXCR.2008.07.026,1
105587,ZEFQ.2019.10.004,1
105588,ULTRAMIC.2007.10.013,1
105589,A.216,1
105590,IJGO.2009.08.014,1
105591,VIRUSRES.2020.197957,1
105592,YGENO.2020.11.001,1
105593,M505333200,1
105594,TRANSPROCEED.2006.01.039,1
105595,WNEU.2019.01.056,1
105596,EJCN.1602048,1
105597,PONE.0108068,1
105598,WNEU.2016.12.134,1
105599,VACCINE.2010.05.009,1
105600,ONC.1202962,1
105601,LEU.2404015,1
105602,PONE.0175458,1
105603,WNEU.2017.12.154,1
105604,tetlet.2007.12.033,1
105605,EYE.6701441,1
105606,TPJ.6500215,1
105607,TVJL.2006.05.008,1
105608,PONE.0122508,1
105609,M313517200,1
105610,VISRES.2015.09.002,1
105611,PONE.0108562,1
105612,B.30133,1
105613,B00197439,1
105614,TRANSPROCEED.2004.11.060,1
105615,FEBSLET.2012.02.017,1
105616,YMPEV.2006.03.030,1
105617,PONE.0063696,1
105618,UROLOGY.2015.07.051,1
105619,YGCEN.2010.01.007,1
105620,M105833200,1
105621,YEXCR.2011.08.020,1
105622,TRIPLEO.2004.12.017,1
105623,PONE.0132709,1
105624,PONE.0188778,1
105625,T092368,1
105626,WATRES.2003.09.028,1
105627,PONE.0033596,1
105628,TRANSPROCEED.2012.01.061,1
105629,ONC.1206214,1
105630,HDY.6801042,1
105631,TRANON.2016.04.006,1
105632,YEXCR.2005.03.016,1
105633,AORN.2017.02.013,1
105634,PONE.0116339,1
105635,lei:1941-07-10;3405,1
105636,BV,1
105637,a10083.v1,1
105638,V9.I3.562,1
105639,WORLDDEV.2019.104822,1
105640,A.38100,1
105641,IJGO.2011.06.022,1
105642,M606589200,1
105643,TRRE.2017.03.002,1
105644,WNEU.2019.07.010,1
105645,A.125,1
105646,a7322.v1,1
105647,VETPAR.2015.04.011,1
105648,a5524.v1,1
105649,VISRES.2008.07.025,1
105650,ULTRASMEDBIO.2012.09.003,1
105651,B00064161,1
105652,PONE.0071320,1
105653,cclet.2010.12.023,1
105654,V5.26311,1
105655,WASMAN.2011.01.018,1
105656,WATRES.2007.06.004,1
105657,YEXCR.2009.01.017,1
105658,shtml#piotrowska,1
105659,PPAT.1002047,1
105660,TRANSPROCEED.2012.12.032,1
105661,IJGO.2006.04.005,1
105662,M114.598391,1
105663,EMBOJ.7600833,1
105664,B00140670,1
105665,PONE.0142149,1
105666,T077456,1
105667,PONE.0141007,1
105668,M113.475418,1
105669,WNEU.2015.09.086,1
105670,PONE.0150329,1
105671,WNEU.2015.08.076,1
105672,M208864200,1
105673,ULTRASMEDBIO.2008.11.001,1
105674,YJMCC.2020.11.015,1
105675,PONE.0151799,1
105676,JCBFM.9600429,1
105677,PGEN.1003647,1
105678,IJGO.2004.11.018,1
105679,YMTHE.2018.12.009,1
105680,lei:1943-01-20;5211,1
105681,PONE.0171177,1
105682,lei:1946-06-17;9366,1
105683,PONE.0003760,1
105684,B00024252,1
105685,YGYNO.2007.03.018,1
105686,M011682200,1
105687,T070937,1
105688,PONE.0072698,1
105689,VIROL.2005.01.009,1
105690,YEXCR.2014.02.002,1
105691,JHSE.2007.03.009,1
105692,VACCINE.2010.07.014,1
105693,TRIPLEO.2005.04.002,1
105694,ULTRAMIC.2014.02.003,1
105695,PONE.0060275,1
105696,bouttes.1952,1
105697,WNEU.2015.08.023,1
105698,PONE.0190210,1
105699,PONE.0072829,1
105700,AAN4669,1
105701,M509436200,1
105702,YGYNO.2019.12.036,1
105703,M.01504a,1
105704,PONE.0112771,1
105705,TREE.2015.06.003,1
105706,B00113215,1
105707,XPHS.2019.04.008,1
105708,VACCINE.2012.04.053,1
105709,PONE.0019712,1
105710,TRANSPROCEED.2010.08.039,1
105711,WATRES.2019.115307,1
105712,VETPAR.2010.08.031,1
105713,UROLOGY.2017.05.046,1
105714,T038739,1
105715,VETIMM.2006.05.009,1
105716,PONE.0022967,1
105717,LEU.2403083,1
105718,PONE.0119124,1
105719,M502649200,1
105720,VETPAR.2016.07.024,1
105721,PONE.0152119,1
105722,PONE.0149060,1
105723,MOLONC.2015.10.007,1
105724,lei:1946-03-06;9040,1
105725,PONE.0149091,1
105726,VETIMM.2005.08.014,1
105727,GT.3301002,1
105728,IJIR.3900908,1
105729,M007601200,1
105730,PONE.0082437,1
105731,pokerworld24.org,1
105732,PONE.0037133,1
105733,XPHS.2019.08.006,1
105734,_Hartline,1
105735,M600038200,1
105736,PONE.0037399,1
105737,T030159,1
105738,TTBDIS.2015.10.011,1
105739,EMBOR.7400397,1
105740,a8309.v1,1
105741,WHI.2019.10.007,1
105742,EFSA.2011.1952,1
105743,PONE.0098307,1
105744,ZOOL.2016.11.001,1
105745,v35n10p211,1
105746,FEBSLET.2004.05.029,1
105747,v10.a3,1
105748,FEBSLET.2005.10.003,1
105749,TRANSPROCEED.2018.03.075,1
105750,PONE.0102185,1
105751,YGENO.2004.03.009,1
105752,ONC.1203237,1
105753,FEBSLET.2014.05.017,1
105754,lei:1944-01-06;6185,1
105755,VACCINE.2013.10.069,1
105756,TRANSPROCEED.2014.05.012,1
105757,VACCINE.2006.02.053,1
105758,YJMCC.2012.11.016,1
105759,WATRES.2017.04.031,1
105760,A0894,1
105761,M401667200,1
105762,PONE.0079480,1
105763,PONE.0114143,1
105764,KJ00001078486,1
105765,PONE.0015401,1
105766,V12.I31.4943,1
105767,B00143828,1
105768,bm000390598,1
105769,lei:1941-12-05;3899,1
105770,TRIPLEO.2007.06.020,1
105771,PNTD.0002607,1
105772,FEBSLET.2004.06.075,1
105773,YGENO.2020.12.003,1
105774,ULTRAMIC.2006.04.031,1
105775,LEU.2402896,1
105776,PNTD.0006039,1
105777,M502271200,1
105778,EJCN.1602656,1
105779,PONE.0169429,1
105780,WNEU.2011.09.013,1
105781,PONE.0169400,1
105782,WORLDDEV.2005.04.014,1
105783,PONE.0154814,1
105784,YPMED.2011.01.029,1
105785,PONE.0152276,1
105786,PONE.0011328,1
105787,PONE.0112839,1
105788,TRANSCI.2019.102681,1
105789,PONE.0162710,1
105790,PONE.0037029,1
105791,PONE.0154030,1
105792,WASMAN.2014.10.033,1
105793,V0I6.1266,1
105794,M107476200,1
105795,WATRES.2020.115555,1
105796,PONE.0137272,1
105797,PONE.0134322,1
105798,WASMAN.2016.10.042,1
105799,YMPEV.2010.03.029,1
105800,M110.134643,1
105801,ONC.1206043,1
105802,YEBEH.2007.04.010,1
105803,M112.381798,1
105804,D003715,1
105805,M109.029470,1
105806,B.31332,1
105807,AAO6871,1
105808,M111.301721,1
105809,PONE.0148958,1
105810,T076732,1
105811,M007435200,1
105812,YGYNO.2005.06.014,1
105813,WHI.2007.02.012,1
105814,M109.010140,1
105815,YGCEN.2012.04.001,1
105816,revmic.2013.01.001,1
105817,PONE.0170790,1
105818,TRANSPROCEED.2012.01.101,1
105819,YDBIO.2009.08.019,1
105820,PONE.0017995,1
105821,PONE.0146133,1
105822,KJ00002992561,1
105823,WATRES.2015.06.033,1
105824,PONE.0186844,1
105825,YGCEN.2014.06.031,1
105826,PONE.0115964,1
105827,YDBIO.2009.01.009,1
105828,PONE.0123217,1
105829,YMBEN.2018.03.001,1
105830,YDBIO.2015.01.018,1
105831,PONE.0108911,1
105832,M207696200,1
105833,PONE.0074640,1
105834,PMED.1001200,1
105835,EJHG.5201469,1
105836,WATRES.2018.09.011,1
105837,B00157004,1
105838,M110570200,1
105839,PCBI.1003527,1
105840,EFSA.2015.4042,1
105841,B.30814,1
105842,PONE.0062047,1
105843,XPHS.2018.09.029,1
105844,TRIBOINT.2017.11.035,1
105845,YPMED.2015.11.019,1
105846,PONE.0002788,1
105847,AAC5949,1
105848,ULTSONCH.2012.11.002,1
105849,YPMED.2016.08.037,1
105850,PONE.0053736,1
105851,JFP-11-306,1
105852,PONE.0039109,1
105853,WNEU.2016.06.093,1
105854,UROLONC.2008.07.005,1
105855,PONE.0166525,1
105856,ULTRAS.2008.11.004,1
105857,PONE.0123508,1
105858,v19i2.832,1
105859,-walther,1
105860,PONE.0123009,1
105861,M114.570630,1
105862,WNEU.2018.09.075,1
105863,a2346.v1,1
105864,B00191384,1
105865,PONE.0063454,1
105866,YGYNO.2018.12.025,1
105867,FEBSLET.2015.07.026,1
105868,PONE.0152648,1
105869,VIROL.2020.01.015,1
105870,UROLOGY.2017.11.060,1
105871,PONE.0085709,1
105872,WNEU.2014.10.013,1
105873,M114.621730,1
105874,PONE.0025687,1
105875,SC.3101465,1
105876,PONE.0140757,1
105877,PONE.0155773,1
105878,PPAT.1001141,1
105879,TRANSPROCEED.2010.03.018,1
105880,VACCINE.2018.10.062,1
105881,ONC.1210635,1
105882,VACCINE.2018.02.032,1
105883,WASMAN.2008.06.016,1
105884,ONC.1203392,1
105885,V9.I5.230,1
105886,EBD.6400428,1
105887,YGCEN.2016.02.009,1
105888,PONE.0101230,1
105889,M003929200,1
105890,YEBEH.2018.12.010,1
105891,VETIMM.2007.11.002,1
105892,B00120985,1
105893,PONE.0028020,1
105894,VACCINE.2011.04.028,1
105895,YNSTR.2020.100232,1
105896,PONE.0013194,1
105897,PONE.0006937,1
105898,FEBSLET.2009.03.048,1
105899,M312757200,1
105900,WASMAN.2012.10.004,1
105901,PONE.0147169,1
105902,PONE.0034047,1
105903,ULTRAS.2020.106160,1
105904,html#sec-diff-intro-history,1
105905,EFSA.2008.637,1
105906,ONC.1210735,1
105907,LEU.2404718,1
105908,PONE.0140501,1
105909,r=%22henri%20delaveau%22,1
105910,lei:1946-01-08;8592,1
105911,WAOJOU.2020.100458,1
105912,PONE.0162092,1
105913,FEBSLET.2008.11.010,1
105914,TRIPLEO.2010.05.065,1
105915,WNEU.2014.06.037,1
105916,WOMBI.2016.10.008,1
105917,PBIO.1002347,1
105918,PONE.0069024,1
105919,EMBOJ.7600846,1
105920,WATRES.2016.11.030,1
105921,WATRES.2015.04.007,1
105922,YEBEH.2019.04.031,1
105923,YEXMP.2020.104440,1
105924,AORN.2015.05.007,1
105925,YGENO.2016.04.002,1
105926,M802690200,1
105927,lei:1943-11-22;6014,1
105928,PONE.0169536,1
105929,PCBI.1003288,1
105930,A.20082,1
105931,TREE.2015.05.006,1
105932,YFRNE.2010.02.001,1
105933,PONE.0159225,1
105934,M503889200,1
105935,RPPED.2014.06.001,1
105936,ICB.7100108,1
105937,a8357.v1,1
105938,WNEU.2019.06.170,1
105939,PONE.0001538,1
105940,BDJ.4800155,1
105941,EMBOJ.7600282,1
105942,PONE.0108575,1
105943,lei:1941-04-14;3192,1
105944,FEBSLET.2008.02.067,1
105945,M103885200,1
105946,PONE.0127410,1
105947,M111.324632,1
105948,PONE.0092690,1
105949,M110.190553,1
105950,ULTRAS.2007.01.002,1
105951,M604152200,1
105952,PONE.0156847,1
105953,ULTRASMEDBIO.2017.05.011,1
105954,WOMBI.2009.01.005,1
105955,PPAT.1005806,1
105956,CLPT.6100389,1
105957,WORLDDEV.2007.02.013,1
105958,PONE.0061278,1
105959,IJO.0803095,1
105960,YEBEH.2014.08.032,1
105961,YDBIO.2006.02.022,1
105962,A.10454,1
105963,WASMAN.2018.01.034,1
105964,B00163124,1
105965,B00026786,1
105966,IJGO.2005.06.027,1
105967,YDBIO.2014.11.007,1
105968,B00196600,1
105969,M608597200,1
105970,TVJL.2011.12.009,1
105971,PONE.0084633,1
105972,TVJL.2013.11.018,1
105973,YDBIO.2007.02.021,1
105974,PONE.0087306,1
105975,M116.721035,1
105976,UROLOGY.2019.07.047,1
105977,PONE.0041858,1
105978,PONE.0168133,1
105979,IJGO.2003.12.002,1
105980,PONE.0127753,1
105981,WHI.2017.02.001,1
105982,PONE.0163053,1
105983,VACCINE.2015.12.020,1
105984,PNTD.0002039,1
105985,M115.660456,1
105986,PONE.0115751,1
105987,B00202075,1
105988,PONE.0001501,1
105989,entomol.4.1.78-84,1
105990,BJC.6605239,1
105991,TTBDIS.2016.09.004,1
105992,M110848200,1
105993,WNEU.2010.08.013,1
105994,B00046143,1
105995,v9.a16,1
105996,M.01633,1
105997,PGEN.1001328,1
105998,PONE.0080906,1
105999,PONE.0002060,1
106000,PONE.0069575,1
106001,PONE.0052458,1
106002,WNEU.2018.12.077,1
106003,VACCINE.2010.03.057,1
106004,M600145-JLR200,1
106005,TRANSPROCEED.2019.02.067,1
106006,PONE.0011596,1
106007,WNEU.2017.10.057,1
106008,A.38525,1
106009,VETMIC.2008.05.006,1
106010,TRIM.2019.02.004,1
106011,YGYNO.2009.10.056,1
106012,PONE.0049285,1
106013,M802632200,1
106014,VPRSR.2020.100427,1
106015,UROLOGY.2011.09.057,1
106016,WNEU.2019.07.085,1
106017,PONE.0031167,1
106018,VACCINE.2009.03.031,1
106019,TRIPLEO.2008.06.014,1
106020,A.36168,1
106021,WATRES.2005.01.008,1
106022,BJP.0701313,1
106023,TUBE.2007.05.007,1
106024,M007197200,1
106025,VETPAR.2012.03.020,1
106026,PONE.0013869,1
106027,WNEU.2019.04.082,1
106028,TRANSPROCEED.2005.03.090,1
106029,PMED.1001702,1
106030,pdf#page=127,1
106031,YGENO.2008.02.002,1
106032,B.33053,1
106033,YJMCC.2007.01.001,1
106034,B00110128,1
106035,v32.iss4.2011.327,1
106036,VETMIC.2015.11.014,1
106037,prod-fly9,1
106038,M014415,1
106039,PONE.0034232,1
106040,VACCINE.2006.04.064,1
106041,WNEU.2017.04.044,1
106042,YGYNO.2014.07.085,1
106043,PONE.0073000,1
106044,WNEU.2016.05.082,1
106045,VIRUSRES.2011.05.016,1
106046,TRANSPROCEED.2014.08.031,1
106047,T075636,1
106048,VACCINE.2010.12.041,1
106049,M109.080994,1
106050,FEBSLET.2014.11.013,1
106051,_Ward,1
106052,PONE.0120091,1
106053,YHBEH.2012.08.010,1
106054,PONE.0036742,1
106055,PONE.0158372,1
106056,B.31111,1
106057,M401337200,1
106058,IJGO.2012.03.043,1
106059,BMCL.2009.02.044,1
106060,PONE.0105701,1
106061,モーツァルト,1
106062,PONE.0025315,1
106063,YMETH.2019.07.009,1
106064,PONE.0115145,1
106065,YEXCR.2017.10.012,1
106066,TRANSPROCEED.2020.05.033,1
106067,ONC.1202990,1
106068,YGYNO.2010.02.022,1
106069,-Camara,1
106070,YMGME.2003.09.008,1
106071,VACCINE.2008.01.006,1
106072,TRANSPROCEED.2010.09.124,1
106073,_92v_1874-337596p188.jpg,1
106074,PONE.0189568,1
106075,PGEN.1005302,1
106076,V11.I47.7473,1
106077,TVJL.2019.04.004,1
106078,M600441-JLR200,1
106079,PONE.0109880,1
106080,IJGO.2008.05.002,1
106081,PCBI.1000420,1
106082,M314155200,1
106083,PONE.0026145,1
106084,V7.I3.293,1
106085,BDJ.2010.52,1
106086,V10I4.9507,1
106087,PONE.0170137,1
106088,PONE.0141299,1
106089,V17I1.5860,1
106090,PONE.0035006,1
106091,M113.479253,1
106092,TRANSPROCEED.2009.11.053,1
106093,ONC.1204259,1
106094,_Mendez,1
106095,M111.259135,1
106096,klingsor,1
106097,VIRUSRES.2011.06.007,1
106098,YMPEV.2016.02.005,1
106099,PONE.0093672,1
106100,PGEN.1004792,1
106101,UROLONC.2016.03.019,1
106102,PONE.0020746,1
106103,TRIBOINT.2014.05.030,1
106104,B00182665,1
106105,VACCINE.2013.02.038,1
106106,PONE.0062896,1
106107,TTBDIS.2012.11.016,1
106108,TRANSPROCEED.2019.01.104,1
106109,LEU.2403290,1
106110,EMBOR.7400029,1
106111,PONE.0087827,1
106112,PONE.0145254,1
106113,VIROL.2004.06.023,1
106114,B00091908,1
106115,IJGO.2005.08.013,1
106116,TRANSCI.2015.05.014,1
106117,PONE.0178453,1
106118,C200353200,1
106119,TRSL.2014.03.001,1
106120,PGEN.1000075,1
106121,WNEU.2018.12.094,1
106122,B00117483,1
106123,M110.146050,1
106124,PONE.0063163,1
106125,YEXMP.2006.01.003,1
106126,YGCEN.2017.07.018,1
106127,A.37356,1
106128,YGCEN.2008.11.017,1
106129,PONE.0029925,1
106130,PONE.0015867,1
106131,TREE.2020.01.002,1
106132,PONE.0030771,1
106133,PONE.0073966,1
106134,WATRES.2015.01.018,1
106135,WNEU.2019.10.073,1
106136,PONE.0177290,1
106137,ULTRAMIC.2004.11.012,1
106138,lei:1969-07-17;685,1
106139,YEBEH.2020.106941,1
106140,YMPEV.2010.08.021,1
106141,YNSTR.2020.100271,1
106142,PONE.0136295,1
106143,TREE.2015.06.014,1
106144,PONE.0016678,1
106145,PONE.0016154,1
106146,TRC.2013.06.015,1
106147,PONE.0180708,1
106148,KJ00002593977,1
106149,WHI.2008.03.001,1
106150,M111.244400,1
106151,VISRES.2020.09.007,1
106152,M115.648253,1
106153,PONE.0137072,1
106154,EMBOJ.7600892,1
106155,B00176901,1
106156,M111.240093,1
106157,PONE.0060338,1
106158,V23.I23.4158,1
106159,WEM.2014.04.007,1
106160,PONE.0114171,1
106161,M001890200,1
106162,S235538,1
106163,PONE.0038553,1
106164,PONE.0053743,1
106165,M200296-JLR200,1
106166,KJ00008580365,1
106167,PONE.0142001,1
106168,PONE.0094929,1
106169,PONE.0019252,1
106170,PONE.0096759,1
106171,PONE.0067790,1
106172,PONE.0134381,1
106173,TSF.2014.06.058,1
106174,AAN0291,1
106175,UROLOGY.2010.12.032,1
106176,TVJL.2016.04.007,1
106177,VETPAR.2013.08.027,1
106178,M115.678326,1
106179,PONE.0075555,1
106180,B00122491,1
